"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1807,23 Aug 2024 05:32:51.430,23 Aug 2024 05:44:15.996,684.566
1808,23 Aug 2024 19:54:08.186,23 Aug 2024 20:11:59.255,1071.069
1809,23 Aug 2024 21:50:34.759,23 Aug 2024 22:14:54.709,1459.950
1810,23 Aug 2024 23:50:40.455,24 Aug 2024 00:14:26.068,1425.613
1811,24 Aug 2024 01:52:25.338,24 Aug 2024 02:12:48.118,1222.780
1812,24 Aug 2024 03:54:32.147,24 Aug 2024 04:10:25.690,953.543
1813,24 Aug 2024 05:57:03.685,24 Aug 2024 06:06:28.480,564.794
1814,24 Aug 2024 20:14:51.894,24 Aug 2024 20:37:26.670,1354.777
1815,24 Aug 2024 22:12:58.545,24 Aug 2024 22:38:43.563,1545.018
1816,25 Aug 2024 00:13:49.588,25 Aug 2024 00:37:49.504,1439.917
1817,25 Aug 2024 02:15:55.389,25 Aug 2024 02:36:00.134,1204.745
1818,25 Aug 2024 04:18:13.739,25 Aug 2024 04:33:15.665,901.927
1819,25 Aug 2024 06:22:10.441,25 Aug 2024 06:27:38.185,327.744
1820,25 Aug 2024 18:42:07.340,25 Aug 2024 18:56:32.751,865.411
1821,25 Aug 2024 20:36:27.059,25 Aug 2024 21:01:55.466,1528.407
1822,25 Aug 2024 22:35:40.804,25 Aug 2024 23:02:17.101,1596.297
1823,26 Aug 2024 00:37:07.218,26 Aug 2024 01:01:06.550,1439.332
1824,26 Aug 2024 02:39:27.425,26 Aug 2024 02:59:04.602,1177.177
1825,26 Aug 2024 04:42:03.795,26 Aug 2024 04:55:47.375,823.580
1826,26 Aug 2024 19:01:49.866,26 Aug 2024 19:23:04.055,1274.189
1827,26 Aug 2024 20:58:32.135,26 Aug 2024 21:25:52.436,1640.301
1828,26 Aug 2024 22:58:37.032,26 Aug 2024 23:25:40.583,1623.551
1829,27 Aug 2024 01:00:30.139,27 Aug 2024 01:24:17.860,1427.721
1830,27 Aug 2024 03:03:01.306,27 Aug 2024 03:21:59.155,1137.849
1831,27 Aug 2024 05:06:12.344,27 Aug 2024 05:17:51.519,699.175
1832,27 Aug 2024 19:22:54.254,27 Aug 2024 19:48:00.213,1505.959
1833,27 Aug 2024 21:20:58.068,27 Aug 2024 21:49:29.998,1711.930
1834,27 Aug 2024 23:21:43.576,27 Aug 2024 23:48:57.038,1633.462
1835,28 Aug 2024 01:23:55.888,28 Aug 2024 01:47:22.858,1406.971
1836,28 Aug 2024 03:26:38.957,28 Aug 2024 03:44:40.404,1081.447
1837,28 Aug 2024 05:31:06.680,28 Aug 2024 05:39:02.958,476.278
1838,28 Aug 2024 17:49:54.993,28 Aug 2024 18:07:05.804,1030.810
1839,28 Aug 2024 19:44:37.408,28 Aug 2024 20:12:11.507,1654.099
1840,28 Aug 2024 21:43:39.707,28 Aug 2024 22:12:55.135,1755.429
1841,28 Aug 2024 23:44:57.174,29 Aug 2024 00:12:07.838,1630.664
1842,29 Aug 2024 01:47:23.119,29 Aug 2024 02:10:19.922,1376.803
1843,29 Aug 2024 03:50:25.083,29 Aug 2024 04:07:03.528,998.445
1844,29 Aug 2024 18:10:08.596,29 Aug 2024 18:32:54.894,1366.297
1845,29 Aug 2024 20:06:45.282,29 Aug 2024 20:35:56.760,1751.478
1846,29 Aug 2024 22:06:33.288,29 Aug 2024 22:36:11.959,1778.670
1847,30 Aug 2024 00:08:14.995,30 Aug 2024 00:35:13.042,1618.047
1848,30 Aug 2024 02:10:52.058,30 Aug 2024 02:33:06.548,1334.490
1849,30 Aug 2024 04:14:29.056,30 Aug 2024 04:29:00.435,871.379
1850,30 Aug 2024 16:40:54.366,30 Aug 2024 16:47:39.683,405.317
1851,30 Aug 2024 18:31:23.015,30 Aug 2024 18:57:31.272,1568.257
1852,30 Aug 2024 20:29:11.033,30 Aug 2024 20:59:25.779,1814.746
1853,30 Aug 2024 22:29:35.561,30 Aug 2024 22:59:22.703,1787.142
1854,31 Aug 2024 00:31:34.923,31 Aug 2024 00:58:11.604,1596.681
1855,31 Aug 2024 02:34:24.904,31 Aug 2024 02:55:39.440,1274.536
1856,31 Aug 2024 04:39:12.610,31 Aug 2024 04:50:12.249,659.639
1857,31 Aug 2024 16:58:29.353,31 Aug 2024 17:16:16.361,1067.008
1858,31 Aug 2024 18:53:09.819,31 Aug 2024 19:21:29.954,1700.134
1859,31 Aug 2024 20:51:50.358,31 Aug 2024 21:22:44.308,1853.949
1860,31 Aug 2024 22:52:43.571,31 Aug 2024 23:22:28.120,1784.549
1861,1 Sep 2024 00:54:56.016,1 Sep 2024 01:21:01.609,1565.594
1862,1 Sep 2024 02:58:06.474,1 Sep 2024 03:17:54.091,1187.617
1863,1 Sep 2024 17:18:56.529,1 Sep 2024 17:41:41.066,1364.537
1864,1 Sep 2024 19:15:18.104,1 Sep 2024 19:45:06.176,1788.072
1865,1 Sep 2024 21:14:39.872,1 Sep 2024 21:45:55.679,1875.806
1866,1 Sep 2024 23:15:54.824,1 Sep 2024 23:45:27.730,1772.906
1867,2 Sep 2024 01:18:18.853,2 Sep 2024 01:43:40.448,1521.595
1868,2 Sep 2024 03:22:05.815,2 Sep 2024 03:39:43.286,1057.471
1869,2 Sep 2024 15:49:39.097,2 Sep 2024 15:56:20.065,400.968
1870,2 Sep 2024 17:40:15.461,2 Sep 2024 18:06:03.286,1547.825
1871,2 Sep 2024 19:37:42.088,2 Sep 2024 20:08:28.308,1846.220
1872,2 Sep 2024 21:37:36.577,2 Sep 2024 22:09:01.486,1884.909
1873,2 Sep 2024 23:39:07.593,3 Sep 2024 00:08:20.084,1752.491
1874,3 Sep 2024 01:41:45.933,3 Sep 2024 02:06:04.871,1458.938
1875,3 Sep 2024 03:46:41.790,3 Sep 2024 04:00:51.601,849.811
1876,3 Sep 2024 16:07:35.300,3 Sep 2024 16:24:22.090,1006.790
1877,3 Sep 2024 18:02:03.161,3 Sep 2024 18:29:52.018,1668.857
1878,3 Sep 2024 20:00:17.854,3 Sep 2024 20:31:41.262,1883.408
1879,3 Sep 2024 22:00:37.801,3 Sep 2024 22:32:01.935,1884.134
1880,4 Sep 2024 00:02:21.342,4 Sep 2024 00:31:03.015,1721.673
1881,4 Sep 2024 02:05:22.273,4 Sep 2024 02:28:10.589,1368.316
1882,4 Sep 2024 04:13:01.318,4 Sep 2024 04:20:17.419,436.102
1883,4 Sep 2024 16:28:06.956,4 Sep 2024 16:49:30.856,1283.901
1884,4 Sep 2024 18:24:10.144,4 Sep 2024 18:53:20.643,1750.499
1885,4 Sep 2024 20:23:02.229,4 Sep 2024 20:54:47.777,1905.548
1886,4 Sep 2024 22:23:41.372,4 Sep 2024 22:54:56.062,1874.690
1887,5 Sep 2024 00:25:37.024,5 Sep 2024 00:53:33.816,1676.792
1888,5 Sep 2024 02:29:16.875,5 Sep 2024 02:49:50.865,1233.990
1889,5 Sep 2024 14:59:53.482,5 Sep 2024 15:03:03.872,190.390
1890,5 Sep 2024 16:49:26.685,5 Sep 2024 17:13:41.871,1455.186
1891,5 Sep 2024 18:46:31.104,5 Sep 2024 19:16:36.635,1805.531
1892,5 Sep 2024 20:45:52.419,5 Sep 2024 21:17:48.903,1916.483
1893,5 Sep 2024 22:46:45.976,5 Sep 2024 23:17:42.054,1856.078
1894,6 Sep 2024 00:48:57.470,6 Sep 2024 01:15:49.256,1611.786
1895,6 Sep 2024 02:53:47.413,6 Sep 2024 03:10:51.983,1024.571
1896,6 Sep 2024 15:17:03.356,6 Sep 2024 15:31:37.167,873.811
1897,6 Sep 2024 17:11:13.179,6 Sep 2024 17:37:21.887,1568.708
1898,6 Sep 2024 19:09:02.312,6 Sep 2024 19:39:44.335,1842.023
1899,6 Sep 2024 21:08:45.995,6 Sep 2024 21:40:44.320,1918.325
1900,6 Sep 2024 23:09:51.502,6 Sep 2024 23:40:17.532,1826.029
1901,7 Sep 2024 01:12:27.976,7 Sep 2024 01:37:45.123,1517.147
1902,7 Sep 2024 03:19:44.820,7 Sep 2024 03:30:29.030,644.209
1903,7 Sep 2024 15:37:32.567,7 Sep 2024 15:56:35.341,1142.774
1904,7 Sep 2024 17:33:17.440,7 Sep 2024 18:00:43.345,1645.905
1905,7 Sep 2024 19:31:40.719,7 Sep 2024 20:02:45.965,1865.247
1906,7 Sep 2024 21:31:41.150,7 Sep 2024 22:03:32.647,1911.496
1907,7 Sep 2024 23:32:59.314,8 Sep 2024 00:02:39.689,1780.376
1908,8 Sep 2024 01:36:17.749,8 Sep 2024 01:59:14.849,1377.100
1909,8 Sep 2024 15:58:50.063,8 Sep 2024 16:20:36.659,1306.596
1910,8 Sep 2024 17:55:34.309,8 Sep 2024 18:23:53.148,1698.839
1911,8 Sep 2024 19:54:23.685,8 Sep 2024 20:25:42.082,1878.398
1912,8 Sep 2024 21:54:36.992,8 Sep 2024 22:26:11.757,1894.765
1913,8 Sep 2024 23:56:12.606,9 Sep 2024 00:24:45.263,1712.657
1914,9 Sep 2024 02:00:44.383,9 Sep 2024 02:20:05.222,1160.839
1915,9 Sep 2024 14:26:46.120,9 Sep 2024 14:38:15.734,689.614
1916,9 Sep 2024 16:20:33.528,9 Sep 2024 16:44:08.220,1414.693
1917,9 Sep 2024 18:18:00.117,9 Sep 2024 18:46:55.192,1735.075
1918,9 Sep 2024 20:17:09.062,9 Sep 2024 20:48:31.924,1882.862
1919,9 Sep 2024 22:17:33.857,9 Sep 2024 22:48:39.052,1865.194
1920,10 Sep 2024 00:19:37.028,10 Sep 2024 00:46:29.998,1612.970
1921,10 Sep 2024 02:26:34.658,10 Sep 2024 02:39:36.059,781.401
1922,10 Sep 2024 14:47:05.433,10 Sep 2024 15:03:08.667,963.234
1923,10 Sep 2024 16:42:33.784,10 Sep 2024 17:07:22.136,1488.352
1924,10 Sep 2024 18:40:31.874,10 Sep 2024 19:09:51.265,1759.391
1925,10 Sep 2024 20:39:55.403,10 Sep 2024 21:11:13.715,1878.311
1926,10 Sep 2024 22:40:33.533,10 Sep 2024 23:10:51.622,1818.089
1927,11 Sep 2024 00:43:22.276,11 Sep 2024 01:07:47.136,1464.860
1928,11 Sep 2024 15:08:17.759,11 Sep 2024 15:27:01.134,1123.375
1929,11 Sep 2024 17:04:45.594,11 Sep 2024 17:30:24.975,1539.382
1930,11 Sep 2024 19:03:07.100,11 Sep 2024 19:32:41.474,1774.374
1931,11 Sep 2024 21:02:42.254,11 Sep 2024 21:33:45.004,1862.750
1932,11 Sep 2024 23:03:39.612,11 Sep 2024 23:32:46.096,1746.485
1933,12 Sep 2024 01:07:46.846,12 Sep 2024 01:28:22.893,1236.047
1934,12 Sep 2024 13:36:39.033,12 Sep 2024 13:44:28.548,469.516
1935,12 Sep 2024 15:29:56.463,12 Sep 2024 15:50:23.867,1227.404
1936,12 Sep 2024 17:27:05.232,12 Sep 2024 17:53:20.279,1575.047
1937,12 Sep 2024 19:25:43.914,12 Sep 2024 19:55:24.643,1780.729
1938,12 Sep 2024 21:25:30.397,12 Sep 2024 21:56:03.021,1832.624
1939,12 Sep 2024 23:26:58.275,12 Sep 2024 23:54:17.990,1639.716
1940,13 Sep 2024 01:33:39.934,13 Sep 2024 01:47:35.128,835.194
1941,13 Sep 2024 13:56:36.773,13 Sep 2024 14:09:25.637,768.865
1942,13 Sep 2024 15:51:51.516,13 Sep 2024 16:13:29.293,1297.778
1943,13 Sep 2024 17:49:29.735,13 Sep 2024 18:16:09.440,1599.705
1944,13 Sep 2024 19:48:21.263,13 Sep 2024 20:17:58.628,1777.365
1945,13 Sep 2024 21:48:22.085,13 Sep 2024 22:18:04.680,1782.595
1946,13 Sep 2024 23:50:40.080,14 Sep 2024 00:15:19.898,1479.819
1947,14 Sep 2024 14:17:40.782,14 Sep 2024 14:33:10.142,929.360
1948,14 Sep 2024 16:13:57.337,14 Sep 2024 16:36:23.812,1346.475
1949,14 Sep 2024 18:11:56.791,14 Sep 2024 18:38:52.203,1615.412
1950,14 Sep 2024 20:10:59.131,14 Sep 2024 20:40:20.710,1761.579
1951,14 Sep 2024 22:11:21.423,14 Sep 2024 22:39:46.383,1704.961
1952,15 Sep 2024 00:15:05.787,15 Sep 2024 00:35:36.039,1230.252
1953,15 Sep 2024 12:46:52.977,15 Sep 2024 12:50:06.332,193.356
1954,15 Sep 2024 14:39:13.040,15 Sep 2024 14:56:23.432,1030.392
1955,15 Sep 2024 16:36:10.073,15 Sep 2024 16:59:10.717,1380.644
1956,15 Sep 2024 18:34:24.800,15 Sep 2024 19:01:27.022,1622.222
1957,15 Sep 2024 20:33:38.796,15 Sep 2024 21:02:27.909,1729.113
1958,15 Sep 2024 22:34:35.355,15 Sep 2024 23:01:03.128,1587.773
1959,16 Sep 2024 00:41:15.641,16 Sep 2024 00:54:13.606,777.965
1960,16 Sep 2024 13:05:55.866,16 Sep 2024 13:15:38.873,583.007
1961,16 Sep 2024 15:01:01.734,16 Sep 2024 15:19:19.107,1097.373
1962,16 Sep 2024 16:58:26.774,16 Sep 2024 17:21:51.106,1404.333
1963,16 Sep 2024 18:56:53.111,16 Sep 2024 19:23:51.425,1618.314
1964,16 Sep 2024 20:56:23.020,16 Sep 2024 21:24:16.874,1673.854
1965,16 Sep 2024 22:58:16.038,16 Sep 2024 23:21:46.117,1410.079
1966,17 Sep 2024 13:26:48.227,17 Sep 2024 13:39:16.667,748.439
1967,17 Sep 2024 15:23:00.709,17 Sep 2024 15:42:03.680,1142.971
1968,17 Sep 2024 17:20:45.289,17 Sep 2024 17:44:24.389,1419.100
1969,17 Sep 2024 19:19:22.200,17 Sep 2024 19:46:02.435,1600.235
1970,17 Sep 2024 21:19:16.654,17 Sep 2024 21:45:43.567,1586.912
1971,17 Sep 2024 23:22:49.200,17 Sep 2024 23:41:34.852,1125.652
1972,18 Sep 2024 13:48:12.595,18 Sep 2024 14:02:19.830,847.235
1973,18 Sep 2024 15:45:05.898,18 Sep 2024 16:04:40.295,1174.397
1974,18 Sep 2024 17:43:04.359,18 Sep 2024 18:06:48.723,1424.365
1975,18 Sep 2024 19:41:53.899,18 Sep 2024 20:07:56.799,1562.901
1976,18 Sep 2024 21:42:27.908,18 Sep 2024 22:06:41.940,1454.032
1977,18 Sep 2024 23:49:52.100,18 Sep 2024 23:58:59.850,547.749
1978,19 Sep 2024 12:14:46.768,19 Sep 2024 12:21:59.304,432.536
1979,19 Sep 2024 14:09:54.022,19 Sep 2024 14:25:04.478,910.456
1980,19 Sep 2024 16:07:14.357,19 Sep 2024 16:27:09.813,1195.456
1981,19 Sep 2024 18:05:23.760,19 Sep 2024 18:29:01.348,1417.589
1982,19 Sep 2024 20:04:31.685,19 Sep 2024 20:29:30.756,1499.071
1983,19 Sep 2024 22:06:12.135,19 Sep 2024 22:27:00.218,1248.083
1984,20 Sep 2024 12:35:25.676,20 Sep 2024 12:45:30.649,604.973
1985,20 Sep 2024 14:31:45.523,20 Sep 2024 14:47:37.526,952.003
1986,20 Sep 2024 16:29:24.130,20 Sep 2024 16:49:31.396,1207.266
1987,20 Sep 2024 18:27:44.555,20 Sep 2024 18:50:59.020,1394.464
1988,20 Sep 2024 20:27:21.562,20 Sep 2024 20:50:39.378,1397.816
1989,20 Sep 2024 22:31:07.523,20 Sep 2024 22:46:05.689,898.166
1990,21 Sep 2024 12:56:41.694,21 Sep 2024 13:08:22.503,700.808
1991,21 Sep 2024 14:53:42.739,21 Sep 2024 15:10:02.052,979.313
1992,21 Sep 2024 16:51:34.317,21 Sep 2024 17:11:42.932,1208.615
1993,21 Sep 2024 18:50:09.275,21 Sep 2024 19:12:38.062,1348.787
1994,21 Sep 2024 20:50:34.178,21 Sep 2024 21:11:14.372,1240.194
1995,22 Sep 2024 11:22:42.108,22 Sep 2024 11:28:42.337,360.229
1996,22 Sep 2024 13:18:15.556,22 Sep 2024 13:30:54.743,759.188
1997,22 Sep 2024 15:15:42.709,22 Sep 2024 15:32:18.725,996.016
1998,22 Sep 2024 17:13:45.218,22 Sep 2024 17:33:41.381,1196.163
1999,22 Sep 2024 19:12:42.476,22 Sep 2024 19:33:53.920,1271.444
2000,22 Sep 2024 21:14:32.435,22 Sep 2024 21:30:56.614,984.179
2001,23 Sep 2024 11:43:13.270,23 Sep 2024 11:52:00.370,527.100
2002,23 Sep 2024 13:39:59.326,23 Sep 2024 13:53:14.748,795.421
2003,23 Sep 2024 15:37:43.710,23 Sep 2024 15:54:26.489,1002.779
2004,23 Sep 2024 17:35:58.591,23 Sep 2024 17:55:23.108,1164.517
2005,23 Sep 2024 19:35:32.273,23 Sep 2024 19:54:39.765,1147.492
2006,23 Sep 2024 21:40:48.481,23 Sep 2024 21:48:19.614,451.134
2007,24 Sep 2024 12:04:22.795,24 Sep 2024 12:14:37.764,614.969
2008,24 Sep 2024 14:01:48.361,24 Sep 2024 14:15:25.534,817.173
2009,24 Sep 2024 15:59:45.262,24 Sep 2024 16:16:22.937,997.675
2010,24 Sep 2024 17:58:18.004,24 Sep 2024 18:16:43.662,1105.658
2011,24 Sep 2024 19:58:55.097,24 Sep 2024 20:14:41.685,946.588
2012,25 Sep 2024 10:29:13.140,25 Sep 2024 10:35:59.011,405.871
2013,25 Sep 2024 12:25:49.755,25 Sep 2024 12:36:55.478,665.723
2014,25 Sep 2024 14:23:39.753,25 Sep 2024 14:37:27.565,827.812
2015,25 Sep 2024 16:21:48.327,25 Sep 2024 16:38:04.658,976.331
2016,25 Sep 2024 18:20:49.984,25 Sep 2024 18:37:36.770,1006.786
2017,25 Sep 2024 20:23:42.596,25 Sep 2024 20:33:11.943,569.347
2018,26 Sep 2024 10:49:49.991,26 Sep 2024 10:58:49.160,539.169
2019,26 Sep 2024 12:47:25.972,26 Sep 2024 12:59:00.657,694.685
2020,26 Sep 2024 14:45:32.056,26 Sep 2024 14:59:19.505,827.448
2021,26 Sep 2024 16:43:55.668,26 Sep 2024 16:59:27.288,931.619
2022,26 Sep 2024 18:43:47.713,26 Sep 2024 18:57:50.733,843.020
2023,27 Sep 2024 09:14:19.533,27 Sep 2024 09:20:22.265,362.732
2024,27 Sep 2024 11:10:56.663,27 Sep 2024 11:21:07.055,610.392
2025,27 Sep 2024 13:09:06.820,27 Sep 2024 13:20:55.997,709.176
2026,27 Sep 2024 15:07:25.359,27 Sep 2024 15:20:58.569,813.210
2027,27 Sep 2024 17:06:12.745,27 Sep 2024 17:20:24.794,852.049
2028,27 Sep 2024 19:07:50.004,27 Sep 2024 19:16:49.390,539.385
2029,28 Sep 2024 09:34:21.199,28 Sep 2024 09:43:26.831,545.632
2030,28 Sep 2024 11:32:17.934,28 Sep 2024 11:43:07.446,649.512
2031,28 Sep 2024 13:30:49.565,28 Sep 2024 13:42:41.618,712.054
2032,28 Sep 2024 15:29:21.552,28 Sep 2024 15:42:20.710,779.158
2033,28 Sep 2024 17:28:50.884,28 Sep 2024 17:40:46.366,715.482
2034,29 Sep 2024 07:58:20.620,29 Sep 2024 08:05:04.735,404.115
2035,29 Sep 2024 09:55:06.274,29 Sep 2024 10:05:45.032,638.758
2036,29 Sep 2024 11:53:46.844,29 Sep 2024 12:04:55.816,668.972
2037,29 Sep 2024 13:52:33.188,29 Sep 2024 14:04:15.821,702.633
2038,29 Sep 2024 15:51:25.163,29 Sep 2024 16:03:20.132,714.969
2039,29 Sep 2024 17:52:23.914,29 Sep 2024 17:59:59.822,455.908
2040,30 Sep 2024 08:17:52.907,30 Sep 2024 08:28:17.018,624.110
2041,30 Sep 2024 10:16:10.971,30 Sep 2024 10:27:40.777,689.806
2042,30 Sep 2024 12:15:19.250,30 Sep 2024 12:26:34.056,674.806
2043,30 Sep 2024 14:14:18.500,30 Sep 2024 14:25:35.274,676.774
2044,30 Sep 2024 16:13:46.065,30 Sep 2024 16:23:46.680,600.615
2045,1 Oct 2024 06:41:29.486,1 Oct 2024 06:49:40.013,490.527
2046,1 Oct 2024 08:38:16.378,1 Oct 2024 08:50:34.151,737.773
2047,1 Oct 2024 10:37:26.289,1 Oct 2024 10:49:22.081,715.792
2048,1 Oct 2024 12:36:52.816,1 Oct 2024 12:48:01.775,668.959
2049,1 Oct 2024 14:36:08.820,1 Oct 2024 14:46:34.826,626.006
2050,1 Oct 2024 16:36:54.921,1 Oct 2024 16:43:10.490,375.569
2051,2 Oct 2024 07:00:34.094,2 Oct 2024 07:12:57.800,743.706
2052,2 Oct 2024 08:59:02.916,2 Oct 2024 09:12:24.988,802.072
2053,2 Oct 2024 10:58:46.983,2 Oct 2024 11:10:52.335,725.351
2054,2 Oct 2024 12:58:27.015,2 Oct 2024 13:09:16.825,649.810
2055,2 Oct 2024 14:58:12.014,2 Oct 2024 15:07:05.678,533.665
2056,3 Oct 2024 05:24:09.205,3 Oct 2024 05:33:37.549,568.343
2057,3 Oct 2024 07:20:34.415,3 Oct 2024 07:35:14.121,879.706
2058,3 Oct 2024 09:20:02.550,3 Oct 2024 09:33:59.187,836.638
2059,3 Oct 2024 11:20:09.609,3 Oct 2024 11:32:12.446,722.837
2060,3 Oct 2024 13:20:03.481,3 Oct 2024 13:30:15.286,611.805
2061,3 Oct 2024 15:20:51.708,3 Oct 2024 15:26:44.265,352.557
2062,4 Oct 2024 05:42:39.522,4 Oct 2024 05:57:07.981,868.459
2063,4 Oct 2024 07:41:00.435,4 Oct 2024 07:57:00.514,960.079
2064,4 Oct 2024 09:41:09.469,4 Oct 2024 09:55:21.178,851.709
2065,4 Oct 2024 11:41:32.274,4 Oct 2024 11:53:21.519,709.245
2066,4 Oct 2024 13:41:47.142,4 Oct 2024 13:50:50.712,543.570
2067,5 Oct 2024 04:06:49.452,5 Oct 2024 04:16:25.504,576.052
2068,5 Oct 2024 06:02:13.186,5 Oct 2024 06:19:26.434,1033.248
2069,5 Oct 2024 08:01:41.625,5 Oct 2024 08:18:27.908,1006.283
2070,5 Oct 2024 10:02:19.563,5 Oct 2024 10:16:32.860,853.296
2071,5 Oct 2024 12:02:54.816,5 Oct 2024 12:14:17.096,682.279
2072,5 Oct 2024 14:03:51.015,5 Oct 2024 14:10:49.545,418.530
2073,6 Oct 2024 04:24:28.651,6 Oct 2024 04:40:27.625,958.974
2074,6 Oct 2024 06:22:15.623,6 Oct 2024 06:41:09.980,1134.357
2075,6 Oct 2024 08:22:31.969,6 Oct 2024 08:39:41.643,1029.674
2076,6 Oct 2024 10:23:29.966,6 Oct 2024 10:37:34.413,844.447
2077,6 Oct 2024 12:24:19.326,6 Oct 2024 12:34:55.087,635.762
2078,6 Oct 2024 14:27:58.142,6 Oct 2024 14:28:29.205,31.063
2079,7 Oct 2024 02:50:36.074,7 Oct 2024 02:56:57.708,381.633
2080,7 Oct 2024 04:43:30.162,7 Oct 2024 05:02:54.558,1164.396
2081,7 Oct 2024 06:42:35.255,7 Oct 2024 07:02:31.471,1196.216
2082,7 Oct 2024 08:43:27.126,7 Oct 2024 09:00:44.417,1037.291
2083,7 Oct 2024 10:44:39.076,7 Oct 2024 10:58:24.604,825.528
2084,7 Oct 2024 12:45:51.494,7 Oct 2024 12:55:08.650,557.156
2085,8 Oct 2024 03:06:27.089,8 Oct 2024 03:22:33.162,966.073
2086,8 Oct 2024 05:03:05.537,8 Oct 2024 05:24:38.448,1292.912
2087,8 Oct 2024 07:03:05.850,8 Oct 2024 07:23:37.326,1231.476
2088,8 Oct 2024 09:04:23.673,8 Oct 2024 09:21:37.238,1033.564
2089,8 Oct 2024 11:05:46.925,8 Oct 2024 11:19:00.956,794.031
2090,8 Oct 2024 13:07:46.388,8 Oct 2024 13:14:42.602,416.214
2091,9 Oct 2024 03:24:46.444,9 Oct 2024 03:45:21.290,1234.846
2092,9 Oct 2024 05:23:00.587,9 Oct 2024 05:45:55.806,1375.218
2093,9 Oct 2024 07:23:42.999,9 Oct 2024 07:44:31.066,1248.067
2094,9 Oct 2024 09:25:19.087,9 Oct 2024 09:42:19.824,1020.738
2095,9 Oct 2024 11:26:55.561,9 Oct 2024 11:39:19.685,744.124
2096,10 Oct 2024 01:49:14.586,10 Oct 2024 02:02:44.282,809.696
2097,10 Oct 2024 03:43:50.247,10 Oct 2024 04:07:11.425,1401.178
2098,10 Oct 2024 05:43:08.386,10 Oct 2024 06:06:54.723,1426.337
2099,10 Oct 2024 07:44:23.116,10 Oct 2024 08:05:14.465,1251.349
2100,10 Oct 2024 09:46:11.991,10 Oct 2024 10:02:50.795,998.804
2101,10 Oct 2024 11:48:10.169,10 Oct 2024 11:59:14.849,664.679
2102,11 Oct 2024 02:06:25.618,11 Oct 2024 02:26:24.816,1199.198
2103,11 Oct 2024 04:03:17.768,11 Oct 2024 04:28:27.891,1510.123
2104,11 Oct 2024 06:03:24.420,11 Oct 2024 06:27:39.764,1455.343
2105,11 Oct 2024 08:05:03.204,11 Oct 2024 08:25:47.999,1244.796
2106,11 Oct 2024 10:07:02.444,11 Oct 2024 10:23:07.790,965.346
2107,11 Oct 2024 12:09:42.829,11 Oct 2024 12:18:34.680,531.851
2108,12 Oct 2024 02:24:49.586,12 Oct 2024 02:48:32.745,1423.159
2109,12 Oct 2024 04:23:00.221,12 Oct 2024 04:49:21.714,1581.493
2110,12 Oct 2024 06:23:45.099,12 Oct 2024 06:48:13.522,1468.424
2111,12 Oct 2024 08:25:41.029,12 Oct 2024 08:46:11.101,1230.072
2112,12 Oct 2024 10:27:52.323,12 Oct 2024 10:43:07.499,915.175
2113,12 Oct 2024 12:32:21.849,12 Oct 2024 12:36:32.292,250.442
2114,13 Oct 2024 00:49:00.810,13 Oct 2024 01:05:28.047,987.237
2115,13 Oct 2024 02:43:45.633,13 Oct 2024 03:09:54.261,1568.628
2116,13 Oct 2024 04:42:52.557,13 Oct 2024 05:09:59.017,1626.460
2117,13 Oct 2024 06:44:07.304,13 Oct 2024 07:08:37.234,1469.930
2118,13 Oct 2024 08:46:15.353,13 Oct 2024 09:06:22.308,1206.955
2119,13 Oct 2024 10:48:45.973,13 Oct 2024 11:02:45.147,839.174
2120,14 Oct 2024 01:06:22.831,14 Oct 2024 01:28:21.302,1318.471
2121,14 Oct 2024 03:03:00.270,14 Oct 2024 03:30:46.370,1666.100
2122,14 Oct 2024 05:02:51.095,14 Oct 2024 05:30:23.449,1652.354
2123,14 Oct 2024 07:04:28.367,14 Oct 2024 07:28:51.000,1462.633
2124,14 Oct 2024 09:06:46.262,14 Oct 2024 09:26:19.401,1173.139
2125,14 Oct 2024 11:09:52.316,14 Oct 2024 11:21:52.504,720.189
2126,14 Oct 2024 23:35:13.474,14 Oct 2024 23:39:39.610,266.136
2127,15 Oct 2024 01:24:39.344,15 Oct 2024 01:49:59.606,1520.262
2128,15 Oct 2024 03:22:26.861,15 Oct 2024 03:51:17.872,1731.011
2129,15 Oct 2024 05:22:52.740,15 Oct 2024 05:50:37.056,1664.316
2130,15 Oct 2024 07:24:46.267,15 Oct 2024 07:48:54.042,1447.774
2131,15 Oct 2024 09:27:15.419,15 Oct 2024 09:45:59.472,1124.054
2132,15 Oct 2024 11:31:33.978,15 Oct 2024 11:40:08.745,514.767
2133,15 Oct 2024 23:48:59.966,16 Oct 2024 00:05:59.747,1019.781
2134,16 Oct 2024 01:43:22.256,16 Oct 2024 02:10:56.279,1654.022
2135,16 Oct 2024 03:42:01.221,16 Oct 2024 04:11:33.927,1772.706
2136,16 Oct 2024 05:42:54.700,16 Oct 2024 06:10:40.662,1665.962
2137,16 Oct 2024 07:44:59.900,16 Oct 2024 08:08:44.826,1424.925
2138,16 Oct 2024 09:47:46.535,16 Oct 2024 10:05:18.629,1052.094
2139,17 Oct 2024 00:06:13.396,17 Oct 2024 00:28:23.848,1330.452
2140,17 Oct 2024 02:02:20.773,17 Oct 2024 02:31:25.544,1744.771
2141,17 Oct 2024 04:01:40.140,17 Oct 2024 04:31:37.645,1797.506
